time,cpu%,mem%
20210108-105626,0.0,0.76620029452845
20210108-105629,0.0,0.76620029452845
20210108-105632,0.3,0.76620029452845
20210108-105635,0.0,0.76620029452845
20210108-105638,0.0,0.76620029452845
20210108-105641,0.0,0.76620029452845
20210108-105644,0.3,0.76620029452845
20210108-105647,0.0,0.76620029452845
20210108-105650,0.0,0.76620029452845
20210108-105653,0.0,0.76620029452845
20210108-105656,0.0,0.76620029452845
20210108-105659,0.3,0.76620029452845
20210108-105702,0.0,0.76620029452845
20210108-105705,0.0,0.76620029452845
20210108-105708,0.0,0.76620029452845
20210108-105711,0.3,0.76620029452845
20210108-105714,0.0,0.76620029452845
20210108-105717,0.0,0.76620029452845
20210108-105720,0.0,0.76620029452845
20210108-105723,0.7,0.76620029452845
20210108-105726,0.0,0.76620029452845
20210108-105729,0.0,0.76620029452845
20210108-105732,0.0,0.76620029452845
20210108-105735,0.0,0.76620029452845
20210108-105738,0.0,0.76620029452845
20210108-105741,0.3,0.76620029452845
20210108-105744,0.0,0.76620029452845
20210108-105747,0.0,0.76620029452845
20210108-105750,0.0,0.76620029452845
20210108-105753,0.3,0.76620029452845
20210108-105756,0.0,0.76620029452845
20210108-105800,0.0,0.76620029452845
20210108-105803,0.3,0.76620029452845
20210108-105806,0.0,0.76620029452845
20210108-105809,0.3,0.76620029452845
20210108-105812,0.0,0.76620029452845
20210108-105815,0.0,0.76620029452845
20210108-105818,0.0,0.76620029452845
20210108-105821,0.3,0.76620029452845
20210108-105824,0.0,0.76620029452845
20210108-105827,0.0,0.76620029452845
20210108-105830,0.0,0.76620029452845
20210108-105833,0.0,0.76620029452845
20210108-105836,0.3,0.76620029452845
20210108-105839,0.0,0.76620029452845
20210108-105842,0.0,0.76620029452845
20210108-105845,0.0,0.76620029452845
20210108-105848,0.3,0.76620029452845
20210108-105851,0.0,0.76620029452845
20210108-105854,0.3,0.76620029452845
20210108-105857,0.0,0.76620029452845
20210108-105900,0.0,0.76620029452845
20210108-105903,0.3,0.76620029452845
20210108-105906,0.0,0.76620029452845
20210108-105909,0.0,0.76620029452845
20210108-105912,0.0,0.76620029452845
20210108-105915,0.3,0.76620029452845
20210108-105918,0.0,0.76620029452845
20210108-105921,0.0,0.76620029452845
20210108-105924,0.0,0.76620029452845
20210108-105927,0.0,0.76620029452845
20210108-105930,0.3,0.76620029452845
20210108-105933,0.0,0.76620029452845
20210108-105936,0.0,0.76620029452845
20210108-105939,0.3,0.76620029452845
20210108-105942,0.0,0.76620029452845
20210108-105945,0.0,0.76620029452845
20210108-105948,0.0,0.76620029452845
20210108-105951,0.3,0.76620029452845
20210108-105954,0.0,0.76620029452845
20210108-105957,0.3,0.76620029452845
20210108-110000,0.0,0.76620029452845
20210108-110003,0.3,0.76620029452845
20210108-110006,0.0,0.76620029452845
20210108-110009,0.0,0.76620029452845
20210108-110012,0.0,0.76620029452845
20210108-110015,0.3,0.76620029452845
20210108-110018,0.0,0.76620029452845
20210108-110021,0.0,0.76620029452845
20210108-110024,0.0,0.76620029452845
20210108-110027,0.3,0.76620029452845
20210108-110030,0.0,0.76620029452845
20210108-110033,0.0,0.76620029452845
20210108-110036,0.0,0.76620029452845
20210108-110039,0.0,0.76620029452845
20210108-110042,0.3,0.76620029452845
20210108-110045,0.0,0.76620029452845
20210108-110048,0.0,0.76620029452845
20210108-110051,0.3,0.76620029452845
20210108-110054,0.0,0.76620029452845
20210108-110057,0.0,0.76620029452845
20210108-110100,0.0,0.76620029452845
20210108-110103,0.3,0.76620029452845
20210108-110106,0.0,0.76620029452845
20210108-110109,0.0,0.76620029452845
20210108-110112,0.3,0.76620029452845
20210108-110115,0.0,0.76620029452845
20210108-110118,0.0,0.76620029452845
20210108-110121,0.0,0.76620029452845
20210108-110124,0.0,0.76620029452845
20210108-110127,0.3,0.76620029452845
20210108-110130,0.3,0.76620029452845
20210108-110133,0.0,0.76620029452845
20210108-110136,0.0,0.76620029452845
20210108-110139,0.0,0.76620029452845
20210108-110142,0.0,0.76620029452845
20210108-110145,0.3,0.76620029452845
20210108-110148,0.0,0.76620029452845
20210108-110151,0.0,0.76620029452845
20210108-110154,0.3,0.76620029452845
20210108-110157,0.0,0.76620029452845
20210108-110200,0.0,0.76620029452845
20210108-110203,0.0,0.76620029452845
20210108-110206,0.3,0.76620029452845
20210108-110209,0.0,0.76620029452845
20210108-110212,0.0,0.76620029452845
20210108-110215,0.0,0.76620029452845
20210108-110218,0.0,0.76620029452845
20210108-110221,0.3,0.76620029452845
20210108-110224,0.0,0.76620029452845
20210108-110227,0.0,0.76620029452845
20210108-110230,0.0,0.76620029452845
20210108-110233,0.3,0.76620029452845
20210108-110236,0.0,0.76620029452845
20210108-110239,0.3,0.76620029452845
20210108-110242,0.0,0.76620029452845
20210108-110245,0.0,0.76620029452845
20210108-110248,0.0,0.76620029452845
20210108-110251,0.3,0.76620029452845
20210108-110254,0.0,0.76620029452845
20210108-110257,0.0,0.76620029452845
20210108-110300,0.0,0.76620029452845
20210108-110303,0.0,0.76620029452845
20210108-110306,0.3,0.76620029452845
20210108-110309,0.0,0.76620029452845
20210108-110312,0.3,0.76620029452845
20210108-110315,0.0,0.76620029452845
20210108-110318,0.0,0.76620029452845
20210108-110321,0.3,0.76620029452845
20210108-110324,0.0,0.76620029452845
20210108-110327,0.0,0.76620029452845
20210108-110330,0.0,0.76620029452845
20210108-110333,0.3,0.76620029452845
20210108-110336,0.0,0.76620029452845
20210108-110339,0.0,0.76620029452845
20210108-110342,0.0,0.76620029452845
20210108-110345,0.3,0.76620029452845
20210108-110348,0.0,0.76620029452845
20210108-110351,0.0,0.76620029452845
20210108-110354,0.0,0.76620029452845
20210108-110357,0.0,0.76620029452845
20210108-110400,0.3,0.76620029452845
20210108-110403,0.0,0.76620029452845
20210108-110406,0.3,0.76620029452845
20210108-110409,0.0,0.76620029452845
20210108-110412,0.0,0.76620029452845
20210108-110415,0.0,0.76620029452845
20210108-110418,0.0,0.76620029452845
20210108-110421,0.3,0.76620029452845
20210108-110424,0.0,0.76620029452845
20210108-110427,0.0,0.76620029452845
20210108-110430,0.0,0.76620029452845
20210108-110433,0.3,0.76620029452845
20210108-110436,0.0,0.76620029452845
20210108-110439,0.0,0.76620029452845
20210108-110442,0.3,0.76620029452845
20210108-110445,0.0,0.76620029452845
20210108-110448,0.0,0.76620029452845
20210108-110451,0.3,0.76620029452845
20210108-110454,0.3,0.76620029452845
20210108-110457,0.0,0.76620029452845
20210108-110500,0.0,0.76620029452845
20210108-110503,0.0,0.76620029452845
20210108-110506,0.3,0.76620029452845
20210108-110509,0.0,0.76620029452845
20210108-110512,0.3,0.76620029452845
20210108-110515,0.0,0.76620029452845
20210108-110518,0.0,0.76620029452845
20210108-110521,0.0,0.76620029452845
20210108-110524,0.3,0.76620029452845
20210108-110527,0.0,0.76620029452845
20210108-110530,0.0,0.76620029452845
20210108-110533,0.0,0.76620029452845
20210108-110536,0.3,0.76620029452845
20210108-110539,0.0,0.76620029452845
20210108-110542,0.0,0.76620029452845
20210108-110545,0.0,0.76620029452845
20210108-110548,0.0,0.76620029452845
20210108-110551,0.3,0.76620029452845
20210108-110554,0.0,0.76620029452845
20210108-110557,0.0,0.76620029452845
20210108-110600,0.0,0.76620029452845
20210108-110603,0.3,0.76620029452845
20210108-110606,0.3,0.76620029452845
20210108-110609,0.0,0.76620029452845
20210108-110612,0.0,0.76620029452845
20210108-110615,0.0,0.76620029452845
20210108-110618,0.3,0.76620029452845
20210108-110621,0.0,0.76620029452845
20210108-110624,0.0,0.76620029452845
20210108-110627,0.0,0.76620029452845
20210108-110630,0.0,0.76620029452845
20210108-110633,0.0,0.76620029452845
20210108-110636,0.3,0.76620029452845
20210108-110639,0.0,0.76620029452845
20210108-110642,0.0,0.76620029452845
20210108-110645,0.0,0.76620029452845
20210108-110648,0.0,0.76620029452845
20210108-110651,0.3,0.76620029452845
20210108-110654,0.3,0.76620029452845
20210108-110657,0.0,0.76620029452845
20210108-110700,0.0,0.76620029452845
20210108-110703,0.3,0.76620029452845
20210108-110706,0.0,0.76620029452845
20210108-110709,0.0,0.76620029452845
20210108-110712,0.0,0.76620029452845
20210108-110715,0.0,0.76620029452845
20210108-110718,0.0,0.76620029452845
20210108-110721,0.3,0.76620029452845
20210108-110724,0.0,0.76620029452845
20210108-110727,0.0,0.76620029452845
20210108-110730,0.3,0.76620029452845
20210108-110733,0.0,0.76620029452845
20210108-110736,0.0,0.76620029452845
20210108-110739,0.0,0.76620029452845
20210108-110742,0.3,0.76620029452845
20210108-110745,0.0,0.76620029452845
20210108-110748,0.0,0.76620029452845
20210108-110751,0.0,0.76620029452845
20210108-110754,0.3,0.76620029452845
20210108-110757,0.0,0.76620029452845
20210108-110800,0.3,0.76620029452845
20210108-110803,0.0,0.76620029452845
20210108-110806,0.0,0.76620029452845
20210108-110809,0.0,0.76620029452845
20210108-110812,0.0,0.76620029452845
20210108-110815,0.0,0.76620029452845
20210108-110818,0.0,0.76620029452845
20210108-110821,0.3,0.76620029452845
20210108-110824,0.3,0.76620029452845
20210108-110827,0.0,0.76620029452845
20210108-110830,0.0,0.76620029452845
20210108-110833,0.0,0.76620029452845
20210108-110836,0.0,0.76620029452845
20210108-110839,0.3,0.76620029452845
20210108-110842,0.0,0.76620029452845
20210108-110845,0.0,0.76620029452845
20210108-110848,0.0,0.76620029452845
20210108-110851,0.0,0.76620029452845
20210108-110854,0.3,0.76620029452845
20210108-110857,0.0,0.76620029452845
20210108-110900,0.0,0.76620029452845
20210108-110903,0.3,0.76620029452845
20210108-110906,0.3,0.76620029452845
20210108-110909,0.0,0.76620029452845
20210108-110912,0.0,0.76620029452845
20210108-110915,0.0,0.76620029452845
20210108-110918,0.0,0.76620029452845
20210108-110921,0.3,0.76620029452845
20210108-110924,0.0,0.76620029452845
20210108-110927,0.0,0.76620029452845
20210108-110930,0.0,0.76620029452845
20210108-110933,0.3,0.76620029452845
20210108-110936,0.3,0.76620029452845
20210108-110939,0.0,0.76620029452845
20210108-110942,0.0,0.76620029452845
20210108-110945,0.0,0.76620029452845
20210108-110948,0.0,0.76620029452845
20210108-110951,0.0,0.76620029452845
20210108-110954,0.0,0.76620029452845
20210108-110957,0.3,0.76620029452845
20210108-111000,0.0,0.76620029452845
20210108-111003,0.0,0.76620029452845
20210108-111006,0.3,0.76620029452845
20210108-111009,0.0,0.76620029452845
20210108-111012,0.3,0.76620029452845
20210108-111015,0.0,0.76620029452845
20210108-111018,0.0,0.76620029452845
20210108-111021,0.0,0.76620029452845
20210108-111024,0.0,0.76620029452845
20210108-111027,0.3,0.76620029452845
20210108-111030,0.0,0.76620029452845
20210108-111033,0.0,0.76620029452845
20210108-111036,0.3,0.76620029452845
20210108-111039,0.0,0.76620029452845
20210108-111042,0.3,0.76620029452845
20210108-111045,0.0,0.76620029452845
20210108-111048,0.0,0.76620029452845
20210108-111051,0.0,0.76620029452845
20210108-111054,0.3,0.76620029452845
20210108-111057,0.0,0.76620029452845
20210108-111100,0.0,0.76620029452845
20210108-111103,0.0,0.76620029452845
20210108-111106,0.3,0.76620029452845
20210108-111109,0.0,0.76620029452845
20210108-111112,0.0,0.76620029452845
20210108-111115,0.0,0.76620029452845
20210108-111118,0.3,0.76620029452845
20210108-111121,0.0,0.76620029452845
20210108-111124,0.0,0.76620029452845
20210108-111127,0.0,0.76620029452845
20210108-111130,0.3,0.76620029452845
